AS,LOH_n_seg,LOH_frac_altered,MutationsSilent,MutationsNonSilent,CNV_segs,CNV_frac,HRD,purity,Treg_cluster,Study Abbreviation_BRCA
16,61,0.3907899246913951,0.46352556,2.6884482478,276.0,0.6709207027811824,74,0.27,0,1
19,17,0.1096789789743834,0.4534681282,0.8002378734000001,128.0,0.7365714419902372,11,0.46,0,1
11,10,0.2449566931447245,0.1091898758,0.2729746895,74.0,0.2400602052261845,14,0.39,0,1
19,40,0.20451194211305032,0.3746455349,1.1239366047,191.0,0.8098267490707379,39,0.45,0,1
15,9,0.033756693684035416,0.3261860887,0.5436434812,364.0,0.3575129763613347,17,0.79,0,1
7,15,0.1647185537122536,0.23748275170000002,0.6827629111,66.0,0.19756744570756785,18,0.55,0,1
2,37,0.07988510479492944,0.1640929239,0.8751622606,303.0,0.21132441777792746,19,0.42,0,1
9,17,0.18807813213301994,0.3403272414,0.9162656498999999,87.0,0.9474605090005686,26,0.76,0,1
8,36,0.1973610422230012,0.35453236909999997,0.9817819451,286.0,0.32989467195931976,29,0.34,0,1
7,30,0.16570732055017975,0.4997463787,2.3811445103,180.0,0.2228970140048744,16,0.52,0,1
10,27,0.26551656270067303,0.26511306170000004,1.2195200839,94.0,0.5836643853703221,18,0.5,0,1
9,2,0.01584743271369491,0.21175608370000001,0.5293902092,77.0,0.18677491980294791,4,0.41,1,1
19,3,0.0263887795167301,0.2051085147,0.7032291933,55.0,0.4437522364663915,8,0.42,0,1
7,18,0.14110827329990305,0.16251573490000001,0.8125786745,154.0,0.287488144849858,26,0.63,1,1
26,3,0.045998021287346896,0.3944236625,1.0315695789,105.0,0.8062857021485451,12,0.63,0,1
11,3,0.08521818168692677,0.026593480699999998,0.42549569119999997,55.0,0.25097850351011786,4,0.41,0,1
4,2,0.015694825315154946,0.054345036500000006,0.3532427371,52.0,0.11488001609205956,5,0.31,1,1
4,20,0.15568159578127233,0.3552093958,1.4754851826,131.0,0.26431699860695906,27,0.39,0,1
4,31,0.1610604802401848,2.7581348458,5.9472282612,207.0,0.21303901580099213,22,0.65,0,1
22,28,0.48632569758368,0.2755586546,0.8266759638,160.0,0.681463321866709,27,0.57,0,1
3,2,0.0265932616414637,0.2986609477,0.6271879900999999,82.0,0.11011531769798392,4,0.74,1,1
6,50,0.1965319122216625,0.4470992602,1.1028448418999999,427.0,0.506364123867252,28,0.71,0,1
20,28,0.3248389891013268,0.4426416756,1.6599062834,224.0,0.7003340522776705,32,0.35,0,1
4,3,0.029320278973727267,0.2826231635,1.045705705,71.0,0.07900042797560734,4,0.81,1,1
24,6,0.11599477103319553,0.053911283899999995,0.7278023320999999,53.0,0.3816374335296207,10,0.24,0,1
3,2,0.015903544743594813,0.10750723849999999,0.6450434312,59.0,0.060252168837111014,4,0.54,1,1
19,4,0.05713952142636562,0.3995363552,1.2271473766,96.0,0.7680389898140296,8,0.41,0,1
22,34,0.12281529510356633,0.7990380495,3.1676151248,199.0,0.6138428761335303,21,0.49,0,1
6,12,0.07817485391405872,0.1082525961,0.4330103843,102.0,0.16222600092402645,11,0.67,1,1
29,17,0.12098792683724288,0.18462673489999998,0.9539047970000001,195.0,0.8101528353001282,22,0.48,0,1
6,40,0.19446603035994006,0.1765098513,0.911967565,150.0,0.2782030082523451,17,0.7,1,1
10,25,0.2076563697201311,0.2106295021,0.5115287908,105.0,0.2644897891596428,17,0.87,1,1
3,2,0.015837024534512918,0.10682757179999999,0.3471896083,54.0,0.06062764964662237,4,0.53,0,1
0,19,8.101111337263098e-06,0.7124334265000001,2.7127272779,61.0,0.4602871973977296,0,1.0,0,1
3,3,0.030185687949541868,0.172825082,0.4608668854,94.0,0.09818104554930986,9,0.71,1,1
21,147,0.276500644847468,0.4718522303,1.4450474552,595.0,0.8268848617952029,39,0.63,0,1
12,43,0.2343974884487692,0.272449828,0.9687104995,288.0,0.3068653727207632,15,0.34,1,1
4,12,0.08767154455204097,2.6842476488,7.751449843,74.0,0.08382361325376941,7,0.74,0,1
8,85,0.18649354687495054,0.2695805246,0.9285551403,523.0,0.2999226468010271,27,0.65,0,1
2,10,0.04102380400988874,0.1312150294,0.7610471704999999,82.0,0.07963923963289896,7,0.71,1,1
5,12,0.05631167960762636,1.0689954614,2.316156833,121.0,0.09243198869444934,10,0.78,1,1
2,2,0.015828386649565478,0.17056984,0.39799629329999997,81.0,0.04927991700780651,3,0.67,1,1
6,15,0.10401562314117042,2.2294783539,6.2251668323,92.0,0.17672888871142722,12,0.5,0,1
23,19,0.02094312791987161,0.3239135828,0.7361672336,1678.0,0.8090972791661909,4,0.53,1,1
9,27,0.2505570825586093,0.2843345644,0.7108364111,141.0,0.8945625158605656,33,0.83,0,1
10,23,0.10396907381819144,0.23610551510000002,0.8558824922,147.0,0.9105745350735116,21,0.89,1,1
18,45,0.3162700666099289,0.5878101691,1.7046494903,278.0,0.6054049007174891,44,0.6,0,1
18,65,0.2166129476981477,0.5148012475,1.4838388899000001,348.0,0.7411438506541258,49,0.75,1,1
17,12,0.09193946047452377,0.291787145,0.4538911145,154.0,0.8903642053300553,6,0.78,1,1
2,6,0.053083325931579765,0.12446041349999999,0.964568205,56.0,0.0207317856801336,4,0.55,1,1
6,3,0.04067434872286933,0.0826124593,0.633362188,47.0,0.10814992696480973,5,0.33,0,1
12,24,0.10344431852479084,1.9780427941,4.1887965052,129.0,0.33187465705427555,18,0.56,0,1
13,48,0.4369923176966031,0.5880194399,2.3800786854,234.0,0.7359558360941256,63,0.6,0,1
21,7,0.1414480536602825,0.42122543380000005,1.2373497117,84.0,0.44699234087972617,7,0.32,0,1
1,5,0.01850713737558597,10.735450076000001,30.544597513000003,48.0,0.07098594438430451,6,0.77,1,1
20,23,0.16785304910705204,0.2616675534,0.9681699476000001,163.0,0.4955302121431114,30,0.31,0,1
5,14,0.09194690874693892,0.1602136994,0.6141525145000001,134.0,0.3237684753412789,12,0.72,0,1
5,79,0.2041910445831324,0.5612111535000001,1.7638064825,384.0,0.314990510949064,25,0.51,1,1
18,17,0.21925015542389145,0.5422604441,0.9760687994,149.0,0.5294082533763864,30,0.58,1,1
27,24,0.19439218506467784,0.4985065022,1.0247078101,150.0,0.6976820394702526,26,0.83,1,1
4,5,0.0824930522886419,0.1310082719,0.3144198525,63.0,0.17705136681638628,10,0.41,0,1
23,14,0.027624865575928977,0.36791443450000005,0.8146676762999999,141.0,0.9474557281835838,4,0.76,1,1
6,7,0.05658344590030895,2.6499406652,6.969343949400001,88.0,0.167331400198758,8,0.77,1,1
18,46,0.4102800199589797,0.7289461127,1.9708543046,190.0,0.7665082554949499,62,0.72,0,1
4,61,0.11497146297168835,0.21898166460000001,0.7664358262000001,326.0,0.2871536416781165,27,0.52,0,1
4,16,0.07496282922618616,0.249117653,0.636634002,177.0,0.1760486765351421,10,0.89,0,1
22,151,0.4634757762322861,0.49192539979999994,1.7490680883,625.0,0.7745687585580473,53,0.7,0,1
24,62,0.19482516445812045,1.1704985477,2.8581941282,524.0,0.7117192097280575,54,0.68,0,1
24,41,0.15977131798293698,0.4720512461,1.6049742369,226.0,0.6877107729566112,27,0.7,1,1
22,21,0.16445196188566208,0.160120214,1.0407813909,186.0,0.5346630780627797,21,0.48,1,1
3,4,0.025449982641134832,0.1349507159,0.620773293,78.0,0.08920290724365858,3,0.66,0,1
23,41,0.1880351046883519,0.1320399789,0.5545679111999999,150.0,0.6141190342248193,17,0.32,0,1
18,71,0.1653178557198232,0.6034403235,2.1513959359,555.0,0.8848963607056816,26,0.6,1,1
15,22,0.1720674845338923,0.0522223113,0.3394450236,223.0,0.4595442822775954,26,0.38,0,1
12,3,0.040646490846315976,0.1396950574,0.6425972642,59.0,0.8599502520468041,2,0.64,0,1
11,67,0.332466759729872,0.526087721,0.9137313048000001,371.0,0.9475397948173544,35,0.51,0,1
7,26,0.4669631024932085,0.6806413862,1.1780331684,143.0,0.17597028061982992,42,0.19,0,1
18,33,0.26656982620917025,0.5395521547,1.3630791275999998,187.0,0.6003635943380475,39,0.52,1,1
21,60,0.29436917596391105,0.6224780833,0.9828601315000001,423.0,0.6798940286258565,32,0.44,1,1
16,51,0.4330544368407821,1.2239291436,3.5260815804,218.0,1.0,30,0.78,1,1
25,37,0.19996405396189207,0.5474250136,2.8523724392000003,363.0,0.7036970732425951,40,0.5,0,1
9,109,0.3103197907354349,0.3285756024,0.8542965663,463.0,0.9462645653013736,39,0.78,1,1
5,9,0.04184152026517481,0.146361737,0.43908521100000003,91.0,0.11852231027557368,8,0.85,1,1
3,9,0.06288568745815974,0.5097844054,0.6513911846,139.0,0.1215876858628238,4,0.93,1,1
4,14,0.04796343524307541,0.238444865,0.5365009462,111.0,0.09081672920121976,10,0.82,1,1
21,62,0.19740441542016354,0.5302715376,1.2962193142,446.0,0.7599109695767816,33,0.7,0,1
12,58,0.18764800483934327,0.8961490152,2.5764284188,432.0,0.6836625325701037,64,0.7,1,1
26,10,0.20868245521315976,0.5654945562,2.1273366639,89.0,0.21939742850087424,20,0.22,0,1
4,15,0.07061480834993328,0.1097239384,0.5211887075,105.0,0.12675488022327058,10,0.56,1,1
21,16,0.20249086343163505,0.14149145119999998,0.6791589658,124.0,0.5933148503184761,13,0.46,0,1
15,59,0.24734308839787186,0.8101792116,1.6203584233000001,475.0,0.4879867375564149,49,0.37,0,1
7,33,0.17104194140779955,0.20172205510000002,0.9797928389,179.0,0.3381456778414153,28,0.89,1,1
19,30,0.2525186128663533,0.6084574237,1.6012037465,142.0,0.6149847047028191,26,0.31,0,1
19,42,0.2201738938972201,1.0102944266,2.3047341608000003,275.0,0.40118675207856985,29,0.25,0,1
2,2,0.04821713147274925,0.0,0.0,43.0,0.005191965107199475,0,0.22,0,1
7,8,0.09338900247727433,0.2064852352,0.4424683611,92.0,0.16051115480017886,11,0.66,0,1
4,6,0.09360219442321774,4.350335148,11.389419103,36.0,0.12064898395399265,3,0.34,0,1
11,97,0.31769954568446857,0.0,0.0,185.0,0.9450077397743321,33,0.76,0,1
2,36,0.05271225365774127,0.2087969011,0.7887882931,95.0,0.1389669775828681,11,0.37,0,1
11,102,0.4518613762422192,0.4253176272,1.2535677433,157.0,0.9230468176331388,55,0.71,1,1
21,126,0.18592258676657747,0.2687722343,1.2990657992,306.0,0.6256298620643692,47,0.51,0,1
14,39,0.1402862507913691,0.1148133097,0.5970292102,122.0,0.8528122415641692,13,0.72,0,1
0,7,0.0002917897263852346,0.0660513325,0.2201711082,51.0,0.10597653839884437,0,1.0,0,1
5,29,0.07788859801820976,0.1505481275,0.7742475126,76.0,0.17984525885832356,8,0.87,1,1
9,48,0.2102120276917956,0.2516192854,1.1322867844,91.0,0.30240157058621703,43,0.35,0,1
2,10,0.0210588041077848,0.1078945283,0.1726312452,47.0,0.059468698743971884,3,0.29,0,1
4,32,0.10623505702758686,0.24592439559999998,0.5365623177000001,62.0,0.1392556016061259,13,0.6,0,1
6,69,0.4488876904098654,0.9358637695,3.0553199533999997,289.0,0.7162465639097523,58,0.53,0,1
16,126,0.5339417387633331,0.5572761767000001,1.8947390008000002,441.0,0.7582090625383213,76,0.54,0,1
17,62,0.11173367400971317,0.5603370674,1.4288595219,483.0,0.5342536913985771,25,0.69,0,1
4,4,0.03588767058097738,0.3304426122,0.44059014960000004,55.0,0.07572096412572836,8,0.76,1,1
27,74,0.2404086223697981,0.3334267484,0.8613524334,159.0,0.5684088608557157,28,0.37,0,1
17,102,0.2842331239643691,1.1470923326,3.7963293864999996,547.0,0.7530237206951962,51,0.44,0,1
13,96,0.2875246249031194,1.0102850773,2.655606489,369.0,0.4796690977426332,41,0.51,0,1
2,34,0.07603817960374287,1.0075299913,4.0876931075,195.0,0.3184483882585505,19,0.7,1,1
18,105,0.2874154218221367,0.36176149799999996,1.1965957241,571.0,0.5668213689953251,44,0.62,0,1
27,38,0.2885109657329181,0.5114764954,1.3355219602,235.0,0.6492393050100075,28,0.44,0,1
10,11,0.10255157343259286,0.3946100106,1.1274571731,126.0,0.5891924100145013,9,0.73,1,1
8,23,0.12879939974957744,0.34956509259999996,0.6722405627,163.0,0.2368705468472125,17,0.76,1,1
9,41,0.1823756360047465,0.3594122675,1.1980408917,224.0,0.29540124910689103,29,0.71,1,1
20,112,0.24714124039864666,0.4951470772,0.7977369578,511.0,0.8111930616087577,53,0.56,0,1
21,8,0.17114657017723706,0.4201620296,1.5125833066,100.0,0.43524896696441856,15,0.27,0,1
14,53,0.21100306708923613,0.4160946406,1.6366389195,220.0,0.3823627623745547,36,0.28,0,1
0,0,0.0,0.1622559593,0.6219811772,67.0,0.005322335256839551,0,0.93,1,1
8,65,0.4208856265069307,0.7281568715000001,2.1575018416,265.0,0.5873517163041952,76,0.65,0,1
20,46,0.3485431022079519,0.5087865564,1.3121337507,205.0,0.4268337874252627,29,0.25,0,1
5,63,0.17908962902457076,0.2728882793,1.0915531172,334.0,0.2701918382607387,34,0.75,1,1
19,47,0.2646722865344461,0.3959708047,1.0747778986,243.0,0.5666786548811817,33,0.43,0,1
4,19,0.09536922302524403,0.4859164566,1.0690162045,91.0,0.12129836518959322,16,0.8,1,1
24,43,0.23055530428101545,0.2376866434,0.5810117951,186.0,0.7406125680040974,26,0.55,-1,1
16,75,0.2521637232231241,0.5523835878,0.9469432934,332.0,0.6299141792643382,39,0.49,0,1
25,19,0.1410333587152509,0.4754519157,1.1358017987,211.0,0.4876588330248144,16,0.39,1,1
8,109,0.5225017425117271,0.8866813038,2.7211943463,361.0,0.9963806464469046,72,0.76,0,1
25,29,0.15097161925555574,0.3537868102,1.5330761775,309.0,0.8417531905940555,22,0.76,0,1
12,23,0.10310067759546462,0.159810086,0.6925103725,223.0,0.3933752422460258,17,0.69,1,1
23,52,0.3793922961846505,2.2381813434,7.7004096217999995,252.0,0.6936685969705176,60,0.42,0,1
20,69,0.12585397249681518,0.4864943361,1.1351534509999999,699.0,0.5012956433030744,37,0.72,1,1
5,22,0.14328598855196695,0.3572166459,0.7419114954000001,184.0,0.322239202786802,15,0.81,1,1
4,19,0.15597200107413736,0.6224686645,1.8674059934,121.0,0.185499983966026,28,0.77,1,1
7,41,0.2414342920091956,0.4213847081,1.2641541242,236.0,0.4494146923930861,32,0.64,0,1
27,42,0.2888758521863473,0.4487373652,1.8846969340000002,196.0,0.4454976113113625,31,0.27,0,1
20,74,0.35742235538013944,5.727998669,17.683359993,275.0,0.6754788836400547,42,0.48,0,1
20,52,0.16974952172916333,0.2004702497,1.1359980819,248.0,0.54093561051318,22,0.76,1,1
7,23,0.09360607874082384,0.1662013951,0.4432037203,249.0,0.2254281216044592,17,0.75,1,1
16,6,0.103987155377681,1.6477073843,5.1454721825,99.0,0.4371003559398133,17,0.79,1,1
5,26,0.12240427666905015,1.0075569519,2.9005427404,204.0,0.22229699330536504,17,0.55,0,1
17,10,0.05970909892641015,0.2829993036,0.9904975626000001,175.0,0.4645556730431667,29,0.25,0,1
16,64,0.21344295625532825,0.37033266189999997,0.6552039402000001,482.0,0.9176741350097956,42,0.76,1,1
14,75,0.5339817216844731,0.9530625604999999,3.5355546598000003,268.0,0.8232753068084121,67,0.61,0,1
8,22,0.08238120174534884,1.0061408664,2.721153707,92.0,0.18889285573652745,6,0.42,0,1
9,47,0.18136638452124484,0.2330524818,0.9322099272,156.0,0.2516504587225529,22,0.67,1,1
10,151,0.3671135217639992,1.0662343302,2.9060112138,206.0,0.35375188361753673,32,0.28,0,1
5,100,0.17171419104953484,1.408630255,4.4820053568,184.0,0.4468188774693084,23,0.61,0,1
10,71,0.3073210878484593,0.153461569,0.8111540078,75.0,0.2616720795879008,35,0.26,0,1
7,125,0.2513436498971669,0.0720248411,0.4561573268,250.0,0.9698024057143134,33,0.9,-1,1
13,69,0.4165209436730989,0.5653867943,1.7230835636000001,253.0,0.9471050729361472,58,0.92,1,1
27,42,0.4018108195098683,0.4724099264,2.0563726209,196.0,0.8040866799762328,37,0.38,0,1
5,87,0.11462695893017345,0.7247850113,2.3354183697999997,470.0,0.2369628512354082,20,0.7,0,1
9,3,0.0961377622783603,0.109434777,0.46509780240000004,35.0,0.2270321302606137,4,0.28,0,1
20,50,0.5568157832047383,0.36363482770000005,1.2027921225,149.0,0.858516093553396,34,0.72,0,1
4,7,0.05519918086257986,0.1607271941,0.9911510304000001,56.0,0.4172979535476044,6,0.38,0,1
11,76,0.35703334383680524,1.0251688392,3.5880909373,280.0,0.6495928432744055,69,0.57,0,1
19,29,0.5794259464336654,6.7064396947,19.52844334,73.0,0.947642032493375,7,0.69,0,1
10,64,0.23899761105786155,1.7682726418,4.6592580721,301.0,0.5125394721149007,31,0.69,1,1
6,53,0.20418102982282224,7.5460015098,23.676725385,262.0,0.2728160390629479,28,0.77,1,1
8,29,0.4026415350911568,0.48730736399999997,0.8832445972,106.0,0.2045424292772064,41,0.28,0,1
14,47,0.2743593896753173,0.7057309047,2.0325050057,209.0,0.6982477624636475,33,0.74,0,1
18,18,0.09075647124180848,0.5800611912,2.6392784200999997,204.0,0.6003205984238783,40,0.5,0,1
24,8,0.1854123287736084,0.2111681972,0.8446727890000001,79.0,0.6779394569114433,12,0.55,1,1
24,12,0.15775423882390965,0.4409611229,1.1872030233,166.0,0.7240633350273639,23,0.49,0,1
25,67,0.5109572359542413,0.9850790083,3.3774137426,232.0,0.6798712276974666,27,0.43,0,1
0,19,4.646512340123037e-05,0.1094922559,0.5200882157,53.0,0.07165323070356364,0,0.53,0,1
9,22,0.2743899032923732,0.3627575669,0.613897421,165.0,0.8992810900362906,17,0.89,1,1
22,27,0.15493019588345475,0.7132174752,1.6458864812,213.0,0.6139674108589677,25,0.43,1,1
21,72,0.2669481280478743,1.7366172841,5.0698020713,337.0,0.6650884105725656,53,0.41,0,1
23,76,0.6673480012225302,0.9426707423,2.4155937773,166.0,0.6436418909728228,51,0.42,0,1
14,78,0.3830238780547189,0.4194472407,0.9787102283,272.0,0.9455670198069448,42,0.85,0,1
7,9,0.11799668686615684,1.7631405638,3.4973771839,91.0,0.1747418317373882,6,0.94,0,1
4,59,0.3299429418813139,1.1018182603,2.6015153368,241.0,0.5384727438185171,69,0.68,0,1
2,3,0.02919697600870388,0.2302408325,0.5180418731,45.0,0.061928626104638285,6,0.91,1,1
18,8,0.08868915686095284,0.3437594229,0.6588722273,90.0,0.9265749989443136,13,0.88,1,1
4,5,0.1159049024307421,0.2240045231,0.4160084,60.0,0.15334343398413766,6,0.4,0,1
20,71,0.33332164610412024,0.6138698302000001,1.2277396604000002,288.0,0.7000451824131927,37,0.57,1,1
13,2,0.02410310313428541,0.1447321269,1.0420713136,52.0,0.3624064745390524,6,0.66,1,1
4,2,0.0071594967023868375,0.167133368,0.5571112268,66.0,0.08530750299781119,4,0.76,1,1
3,7,0.08047677159045495,0.21428008399999998,0.6428402518999999,73.0,0.11527098501877918,15,0.59,0,1
4,57,0.2411558739158209,0.5948564547,2.511616142,275.0,0.31747095968361144,55,0.75,0,1
17,23,0.4140504608980039,0.1815041686,0.6957659797,105.0,0.8817609920035505,12,0.84,1,1
3,10,0.050660843582794914,0.3089978083,0.8427212954000001,77.0,0.4613172443105394,8,0.63,1,1
2,19,0.0018074417190532496,0.19164394699999998,0.7985164459,42.0,0.056588847150741375,3,0.88,1,1
25,28,0.3191979644686042,0.41191227490000004,0.8555101093,148.0,0.6893759186347972,27,0.78,1,1
4,9,0.12010664926444918,0.2249435328,0.42176912409999995,80.0,0.17853721674372816,8,0.83,1,1
14,62,0.18473048972781952,0.6871239303,2.0900019546,312.0,0.8058682473990698,40,0.61,1,1
15,88,0.4745315073100835,7.5203043432,25.459648522,319.0,0.7402819598389373,72,0.46,0,1
17,43,0.2340643441257288,0.4433559932,2.4384579624000002,280.0,0.6393910883358839,47,0.56,0,1
5,12,0.1073516249225523,0.49994482960000003,1.2351578143000002,56.0,0.16665826055643393,16,0.52,0,1
7,20,0.1986395869553681,0.1960803977,0.3361378246,78.0,0.30811913220953074,12,0.65,0,1
10,106,0.5197370435932085,7.204340049600001,20.726332143,303.0,0.6501998279199789,72,0.48,0,1
6,9,0.13975408809561538,0.17110759309999998,0.6273945082,72.0,0.503114247450329,13,0.87,1,1
8,11,0.05648543614264277,0.2269998438,0.4823746681,131.0,0.3243102718594144,10,0.76,0,1
12,93,0.35726636495163633,0.2235616609,0.9221918511,329.0,0.4271789568569974,36,0.56,0,1
19,45,0.5062987945392106,0.3038319683,0.6380471334000001,132.0,0.9473157924043784,25,0.67,1,1
1,19,0.0003584939596707146,0.22121314620000002,0.6912910818000001,35.0,0.2144877903943296,2,0.69,1,1
18,33,0.4536534126362669,0.7239637774,2.2554256143,148.0,0.8760149481580828,50,0.64,0,1
25,30,0.188502700841038,0.4434393768,1.0808834809,149.0,0.5714978253433396,25,0.45,1,1
18,31,0.1029309695197776,0.6530952678,1.8405412094,421.0,0.774888602620192,26,0.66,0,1
10,51,0.2389765592895501,0.61979269,1.5052108185,243.0,0.3935577078989,44,0.56,0,1
21,12,0.33849431933804996,1.9509588963,5.6727881754,85.0,0.5329280630362988,10,0.6,1,1
12,14,0.12545930667734406,0.1328878225,0.4318854231,82.0,0.31509189108842456,12,0.43,0,1
22,40,0.4047732369580167,0.5516260906,1.2193839898999999,188.0,0.8433411240396196,35,0.71,0,1
0,0,0.0,0.055335650099999995,0.2490104257,41.0,0.000140787997613171,0,0.47,1,1
7,68,0.4593882442233649,0.47959473909999994,1.4952071277,165.0,0.9549669646213872,77,0.77,1,1
4,27,0.06722461347348926,6.752052194299999,23.119750148,172.0,0.10845239064735067,10,0.53,0,1
5,83,0.3597086408970233,0.7416804664,3.4413973639999997,375.0,0.4990989416820298,75,0.75,1,1
12,9,0.17033784966155002,0.18731923109999998,0.811716668,65.0,0.3075103787341681,6,0.27,0,1
5,19,0.015826341248239457,0.19308712690000002,0.5792613806,43.0,0.1153248388783364,4,0.54,0,1
7,6,0.06143942937870785,0.4252840919,0.963977275,41.0,0.1112774270549909,9,0.45,0,1
8,45,0.3127217643701332,0.42841812479999997,1.6524699101,190.0,0.5325010096933404,48,0.45,0,1
8,45,0.17018354814111214,0.479159755,1.1380044182,320.0,0.2536064646932911,22,0.58,0,1
2,19,0.015637434369449858,0.2291181306,0.4868760276,41.0,0.04851712341245841,4,0.65,1,1
21,37,0.22306797014954885,0.1447301579,0.7525968209,223.0,0.6688076026734574,37,0.4,0,1
29,16,0.16526139854868307,0.3121940693,0.5307299179,87.0,0.7532080363319641,10,0.51,0,1
13,41,0.08784828064747255,1.4236299571000002,85.78068349600001,180.0,0.4129773703471191,18,0.64,0,1
34,28,0.1457478153988274,0.1722655161,1.0335930963,139.0,0.6616403537637635,21,0.44,0,1
6,12,0.028751904948519105,0.0,0.0,47.0,0.1264680047599606,5,0.44,1,1
10,39,0.04141478833173643,0.1139547298,0.5241917573,113.0,0.3379662626513664,11,0.6,1,1
1,12,0.033500950851644964,0.2630221557,0.5917998503,55.0,0.02606568559514514,6,0.16,0,1
12,65,0.34927379538778713,0.8726075339,2.3940770802,53.0,0.2299475517162635,13,0.26,0,1
5,37,0.09950199217681437,0.1994351111,0.7755809877,63.0,0.12761094575744664,15,0.7,1,1
5,25,0.059026803443849876,0.2925465793,0.5625895755,57.0,0.2515388198987581,4,0.78,1,1
6,44,0.08808589578979821,0.4305057401,1.3776183681999998,240.0,0.13697508851957846,18,0.1,1,1
22,14,0.0699973678494623,0.3861184936,0.6534312969,96.0,0.5567346382516457,12,0.45,1,1
9,9,0.2605415369582321,0.9413210367,3.2946236282999997,76.0,0.05036711970684233,14,0.2,-1,1
16,64,0.17785600652234335,0.6470135325999999,1.5881241253999998,424.0,0.6471887339004799,32,0.68,0,1
6,47,0.1175576387089998,0.22163021100000002,0.5263717511,276.0,0.21265105211899266,18,0.82,1,1
35,22,0.6365424106172253,0.4332099506,1.1371761204000002,99.0,0.8234276154348491,8,0.41,0,1
21,11,0.20561043911765006,3.368936391,9.4271114801,109.0,0.5853028528767309,22,0.5,0,1
6,9,0.09074396503087236,0.2034139368,0.5811826765,54.0,0.1319365673102936,12,0.52,0,1
19,57,0.4962150874016173,0.5013961243,1.7416918002000001,163.0,0.4307538137874768,69,0.22,0,1
32,17,0.4691040232034345,0.1386412064,0.804118997,85.0,0.8024563944741495,10,0.7,1,1
14,256,0.4951331945296605,0.8481559762,1.641592212,788.0,0.9684596159794456,65,0.48,0,1
8,17,0.13189302939798084,0.2246380989,0.7019940591,117.0,0.1835377109142923,18,0.6,0,1
11,130,0.3935934162355649,0.5264293458,2.8163970002,581.0,0.7243001619228301,85,0.79,0,1
8,27,0.07132279997197234,0.0,0.0,207.0,0.25192963660332784,14,0.79,0,1
16,78,0.11678878973120302,0.220234326,0.8534080132999999,327.0,0.5962682120749617,30,0.55,1,1
3,19,0.013471994545513434,0.0,0.0,43.0,0.08038374054180203,3,0.24,1,1
17,48,0.18084837845689847,0.6728581095999999,2.5837751409,337.0,0.484260626620109,24,0.5,1,1
5,45,0.25340989197207603,0.6969840055,2.2517944791,231.0,0.3403304544677549,61,0.71,1,1
27,14,0.10848431040357462,0.3503388154,0.5659319325,157.0,0.7567108979460847,12,0.38,0,1
6,19,0.06425620535062268,0.2620402036,0.7599165904999999,185.0,0.3279964002985146,19,0.78,1,1
22,93,0.3992069527807273,0.6137878056,1.5623689598,292.0,0.6717114666871881,44,0.41,0,1
16,66,0.3777832051834047,0.39729883409999994,1.6421685141999998,336.0,0.7149485258155476,49,0.53,0,1
25,22,0.20184015744321127,0.8684865319,2.9739084276,140.0,0.6949158194450471,18,0.58,1,1
28,5,0.03906984710774957,0.1342952418,0.5640400156,49.0,0.21373478655489456,8,0.34,0,1
29,3,0.015875096933819062,0.3011433537,1.1224434093,67.0,0.4543000703255671,8,0.62,1,1
8,48,0.2147777272278447,0.4427695334,1.5773664627000001,231.0,0.5451197009001235,26,0.82,1,1
